"","codigo","DescProd","VerPof"
"1106","7907201","COALHADA LIGHT","POF0809"
"1107","7907301","QUEIJO DE MINAS FRESCAL ORGANICO","POF0809"
"1108","7907304","QUECHIMIA FRESCAL ORGANICO","POF0809"
"1109","7907305","QUEIJO DE COALHO FRESCAL ORGANICO","POF0809"
"1110","7907401","LEITE DE CABRA ORGANICO","POF0809"
"1111","8000103","PAO DE HAMBURGUER","POF0809"
"1112","8000105","PAO DE SAL","POF0809"
"1113","8000201","PAO DOCE","POF0809"
"1114","8000203","CHINEQUE","POF0809"
"1115","8000218","CHINEQUE COM FAROFA","POF0809"
"1116","8000229","PAO DE MEL","POF0809"
"1117","8000234","PANETONE","POF0809"
"1118","8000237","BISNAGUINHA","POF0809"
"1119","8000239","COLOMBA DE PASCOA","POF0809"
"1120","8000240","CROISSANT","POF0809"
"1121","8000501","PAO DE FORMA INDUSTRIALIZADO DE QUALQUER MARCA","POF0809"
"1122","8000801","PAO DE QUEIJO","POF0809"
"1123","8001101","PAO DE MILHO","POF0809"
"1124","8001104","PANHOCA DE MILHO","POF0809"
"1125","8001401","PAO INTEGRAL","POF0809"
"1126","8001501","PAO NAO ESPECIFICADO","POF0809"
"1127","8001901","TORRADA DE QUALQUER PAO","POF0809"
"1128","8002001","ROSCA DOCE","POF0809"
"1129","8002002","ROSQUINHA DOCE","POF0809"
"1130","8002101","ROSCA SALGADA","POF0809"
"1131","8002106","ROSQUINHA SALGADA","POF0809"
"1132","8002201","BISCOITO SALGADO","POF0809"
"1133","8002205","PRESUNTINHO BISCOITO","POF0809"
"1134","8002211","JOBS DE CAMARAO","POF0809"
"1135","8002212","BISCOITO DE POLVILHO","POF0809"
"1136","8002225","BOLACHA SALGADA","POF0809"
"1137","8002227","CHIPS (SALGADINHOS)","POF0809"
"1138","8002230","BACONZITOS","POF0809"
"1139","8002236","BISCOITO SALGADO INTEGRAL","POF0809"
"1140","8002301","BISCOITO DOCE","POF0809"
"1141","8002302","CAVACO CHINES","POF0809"
"1142","8002305","SEQUILHO","POF0809"
"1143","8002306","TARECO","POF0809"
"1144","8002309","SOLDA","POF0809"
"1145","8002314","DEDITOS (BISCOITO)","POF0809"
"1146","8002315","BREVIDADE","POF0809"
"1147","8002334","BOLACHA DOCE","POF0809"
"1148","8002335","MARIA MALUCA (BOLACHA DOCE)","POF0809"
"1149","8002405","QUEBRA QUEBRA","POF0809"
"1150","8002502","ROCAMBOLE","POF0809"
"1151","8002503","CUCA DE QUALQUER TIPO","POF0809"
"1152","8002601","BOLO DE MILHO","POF0809"
"1153","8002604","AMIDOMIL (BOLINHO)","POF0809"
"1154","8002605","ANGUSOR DE MILHO","POF0809"
"1155","8002609","GRUSTOLI (BOLINHO DOCE)","POF0809"
"1156","8002701","BOLO DE AIPIM","POF0809"
"1157","8002702","BOLO DE TAPIOCA","POF0809"
"1158","8002703","BOLO DE MACAXEIRA","POF0809"
"1159","8002704","BOLO DE GOMA","POF0809"
"1160","8002801","BOLO DE BATATA DOCE","POF0809"
"1161","8002901","BOLO DE ARROZ","POF0809"
"1162","8003001","BOLO DE CENTEIO","POF0809"
"1163","8003101","BOLO DE CARA","POF0809"
"1164","8003201","BOLO DE INHAME","POF0809"
"1165","8003501","TORTAS DOCES DE QUALQUER SABOR","POF0809"
"1166","8003601","TORTAS SALGADAS DE QUALQUER SABOR","POF0809"
"1167","8003701","SONHO","POF0809"
"1168","8003702","FILHOS (BOLINHO DE FARINHA DE TRIGO E OVOS)","POF0809"
"1169","8003801","BOLO DE CHOCOLATE","POF0809"
"1170","8003902","BRIOCHE","POF0809"
"1171","8004001","BOLO DE LARANJA","POF0809"
"1172","8004101","BOLO DE COCO","POF0809"
"1173","8004201","BOLO DE CENOURA","POF0809"
"1174","8004601","BOLO DE TRIGO","POF0809"
"1175","8004701","BROA","POF0809"
"1176","8004801","BISCOITO RECHEADO","POF0809"
"1177","8004807","WAFFER (BISCOITO)","POF0809"
"1178","8004809","ALFAJORES (BISCOITO)","POF0809"
"1179","8004810","BOLACHA RECHEADA","POF0809"
"1180","8004813","ROSCA RECHEADA","POF0809"
"1181","8004814","ROSQUINHA RECHEADA DE QUALQUER SABOR","POF0809"
"1182","8005201","BISCOITO NAO ESPECIFICADO","POF0809"
"1183","8006101","CREPE","POF0809"
"1184","8006501","PAO DIET (DE FORMA INDUSTRIALIZADO)","POF0809"
"1185","8006601","PAO LIGHT (DE FORMA INDUSTRIALIZADO)","POF0809"
"1186","8006701","PAO DE QUEIJO LIGHT","POF0809"
"1187","8006801","PAO INTEGRAL LIGHT","POF0809"
"1188","8007001","TORTAS DOCES DE QUALQUER SABOR LIGHT","POF0809"
"1189","8007101","TORTAS DOCES DE QUALQUER SABOR DIET","POF0809"
"1190","8007201","TORTAS SALGADAS DE QUALQUER SABOR LIGHT","POF0809"
"1191","8007301","SONHO LIGHT","POF0809"
"1192","8007302","FILHOS (BOLINHO DE FARINHA DE TRIGO E OVOS) LIGHT","POF0809"
"1193","8007401","SONHO DIET","POF0809"
"1194","8007402","FILHOS (BOLINHO DE FARINHA DE TRIGO E OVOS) DIET","POF0809"
"1195","8007501","BOLO DE CHOCOLATE LIGHT","POF0809"
"1196","8007601","BOLO DE CHOCOLATE DIET","POF0809"
"1197","8007701","BOLO DE LARANJA LIGHT","POF0809"
"1198","8007801","BOLO DE LARANJA DIET","POF0809"
"1199","8007901","BOLO DE COCO LIGHT","POF0809"
"1200","8008001","BOLO DE COCO DIET","POF0809"
"1201","8008101","BOLO DE CENOURA LIGHT","POF0809"
"1202","8008201","BOLO DE CENOURA DIET","POF0809"
"1203","8008301","BISCOITO RECHEADO LIGHT","POF0809"
"1204","8008305","BISCOITO WAFFER LIGHT","POF0809"
"1205","8008307","WAFFER (BISCOITO) LIGHT","POF0809"
"1206","8008308","ROSQUINHA RECHEADA DE QUALQUER SABOR LIGHT","POF0809"
"1207","8008309","ALFAJORES (BISCOITO) LIGHT","POF0809"
"1208","8008310","BOLACHA RECHEADA LIGHT","POF0809"
"1209","8008313","ROSCA RECHEADA LIGHT","POF0809"
"1210","8008401","BISCOITO RECHEADO DIET","POF0809"
"1211","8008407","WAFFER (BISCOITO) DIET","POF0809"
"1212","8008408","ROSQUINHA RECHEADA DE QUALQUER SABOR DIET","POF0809"
"1213","8008409","ALFAJORES (BISCOITO) DIET","POF0809"
"1214","8008410","BOLACHA RECHEADA DIET","POF0809"
"1215","8008413","ROSCA RECHEADA DIET","POF0809"
"1216","8010001","PAO DOCE DIET","POF0809"
"1217","8010003","CHINEQUE DIET","POF0809"
"1218","8010018","CHINEQUE COM FAROFA DIET","POF0809"
"1219","8010029","PAO DE MEL DIET","POF0809"
"1220","8010034","PANETONE DIET","POF0809"
"1221","8010037","BISNAGUINHA DIET","POF0809"
"1222","8010039","COLOMBA DE PASCOA DIET","POF0809"
"1223","8010040","CROISSANT DIET","POF0809"
"1224","8010077","BISNAGUINHA DIETETICO","POF0809"
"1225","8010079","COLOMBA DE PASCOA DIETETICA","POF0809"
"1226","8010080","CROISSANT DIETETICO","POF0809"
"1227","8010101","BISCOITO SALGADO LIGHT","POF0809"
"1228","8010105","PRESUNTINHO BISCOITO LIGHT","POF0809"
"1229","8010111","JOBS DE CAMARAO LIGHT","POF0809"
"1230","8010125","BOLACHA SALGADA LIGHT","POF0809"
"1231","8010127","CHIPS (SALGADINHOS) LIGHT","POF0809"
"1232","8010130","BACONZITOS LIGHT","POF0809"
"1233","8010202","ROCAMBOLE LIGHT","POF0809"
"1234","8010203","CUCA DE QUALQUER TIPO LIGHT","POF0809"
"1235","8010302","ROCAMBOLE DIET","POF0809"
"1236","8010303","CUCA DE QUALQUER TIPO DIET","POF0809"
"1237","8010401","BISCOITO DOCE LIGHT","POF0809"
"1238","8010402","CAVACO CHINES LIGHT","POF0809"
"1239","8010405","SEQUILHO LIGHT","POF0809"
"1240","8010406","TARECO LIGHT","POF0809"
"1241","8010409","SOLDA LIGHT","POF0809"
"1242","8010414","DEDITOS (BISCOITO) LIGHT","POF0809"
"1243","8010415","BREVIDADE LIGHT","POF0809"
"1244","8010434","BOLACHA DOCE LIGHT","POF0809"
"1245","8010435","MARIA MALUCA (BOLACHA DOCE) LIGHT","POF0809"
"1246","8010501","BISCOITO DOCE DIET","POF0809"
"1247","8010502","CAVACO CHINES DIET","POF0809"
"1248","8010505","SEQUILHO DIET","POF0809"
"1249","8010506","TARECO DIET","POF0809"
"1250","8010509","SOLDA DIET","POF0809"
"1251","8010514","DEDITOS (BISCOITO) DIET","POF0809"
"1252","8010515","BREVIDADE DIET","POF0809"
"1253","8010534","BOLACHA DOCE DIET","POF0809"
"1254","8010535","MARIA MALUCA (BOLACHA DOCE) DIET","POF0809"
"1255","8010601","BOLO DE BANANA","POF0809"
"1256","8100101","CARNE SECA","POF0809"
"1257","8100102","CARNE DE CHARQUE","POF0809"
"1258","8100103","JABA","POF0809"
"1259","8100201","CARNE DE SOL","POF0809"
"1260","8100202","CARNE DO SERTAO","POF0809"
"1261","8100502","HAMBURGUER DE CARNE BOVINA","POF0809"
"1262","8100802","COPA DE PORCO DEFUMADA","POF0809"
"1263","8101005","BACON","POF0809"
"1264","8101101","HAMBURGUER DE FRANGO","POF0809"
"1265","8102101","SALSICHA NO VAREJO","POF0809"
"1266","8102204","LINGUICA (SUINA, BOVINA, MISTA, ETC)","POF0809"
"1267","8102207","LINGUICA DE FRANGO","POF0809"
"1268","8102401","CHOURICO","POF0809"
"1269","8102402","MORCELA","POF0809"
"1270","8102403","MORCILHA","POF0809"
"1271","8102501","PAIO","POF0809"
"1272","8102601","MORTADELA","POF0809"
"1273","8102701","SALAME","POF0809"
"1274","8102702","SALAMINHO","POF0809"
"1275","8102801","BLANQUET DE PERU","POF0809"
"1276","8102901","PRESUNTO","POF0809"
"1277","8103001","HAMBURGUER DE PERU","POF0809"
"1278","8103101","HAMBURGUER NAO ESPECIFICADO","POF0809"
"1279","8103601","APRESUNTADO","POF0809"
"1280","8103901","PURURUCA DE PORCO","POF0809"
"1281","8103902","PELE DE PORCO PREPARADA","POF0809"
"1282","8104001","PATE (FIGADO, CALABRES, FRANGO, PRESUNTO, ETC)","POF0809"
"1283","8104101","CARNE DE AVES DEFUMADA","POF0809"
"1284","8104601","CARNE SALGADA NAO ESPECIFICADA","POF0809"
"1285","8104904","MINI CHICKEN EMPANADO","POF0809"
"1286","8105001","MORTADELA LIGHT","POF0809"
"1287","8105101","HAMBURGUER DE FRANGO LIGHT","POF0809"
"1288","8105201","SALSICHA NO VAREJO LIGHT","POF0809"
"1289","8105301","LINGUICA NO VAREJO LIGHT","POF0809"
"1290","8105401","SALAME LIGHT","POF0809"
"1291","8105402","SALAMINHO LIGHT","POF0809"
"1292","8105501","BLANQUET DE PERU LIGHT","POF0809"
"1293","8105601","HAMBURGUER DE PERU LIGHT","POF0809"
"1294","8105701","HAMBURGUER NAO ESPECIFICADO LIGHT","POF0809"
"1295","8200101","REFRIGERANTE DE COLA TRADICIONAL","POF0809"
"1296","8200102","COCA COLA TRADICIONAL","POF0809"
"1297","8200202","FANTA LARANJA TRADICIONAL","POF0809"
"1298","8200204","CRUSH TRADICIONAL","POF0809"
"1299","8200208","SUKITA TRADICIONAL","POF0809"
"1300","8200301","REFRIGERANTE DE GUARANA TRADICIONAL","POF0809"
"1301","8200302","GUARANA TRADICIONAL","POF0809"
"1302","8200407","SPRIT REFRIGERANTE TRADICIONAL","POF0809"
"1303","8200505","FANTA UVA TRADICIONAL","POF0809"
"1304","8200701","REFRIGERANTE DE COLA LIGHT","POF0809"
"1305","8200702","COCA COLA LIGHT","POF0809"
"1306","8200801","REFRIGERANTE DE COLA DIET","POF0809"
"1307","8200902","MINUANO TRADICIONAL","POF0809"
"1308","8201104","MATE TRADICIONAL","POF0809"
"1309","8201202","BIDU TRADICIONAL","POF0809"
"1310","8201302","JAO TRADICIONAL","POF0809"
"1311","8201402","ALOA TRADICIONAL","POF0809"
"1312","8201502","FANTA LARANJA LIGHT","POF0809"
"1313","8201504","CRUSH LIGHT","POF0809"
"1314","8201508","SUKITA LIGHT","POF0809"
"1315","8201601","REFRIGERANTE DE GUARANA LIGHT","POF0809"
"1316","8201602","GUARANA LIGHT","POF0809"
"1317","8201702","XODO DA BAHIA TRADICIONAL","POF0809"
"1318","8201802","TUBAINA TRADICIONAL","POF0809"
"1319","8201902","TUBAINA LIGHT","POF0809"
"1320","8202001","CALDO DE CANA","POF0809"
"1321","8202002","GARAPA","POF0809"
"1322","8202101","AGUA DE COCO","POF0809"
"1323","8202402","Q-SUCO","POF0809"
"1324","8202403","Q-REFRESKO","POF0809"
"1325","8202602","NESCAFE","POF0809"
"1326","8202803","ERVA MATE","POF0809"
"1327","8202804","CHIMARRAO","POF0809"
"1328","8202805","TERERE","POF0809"
"1329","8203401","LEVEDO DE CERVEJA","POF0809"
"1330","8203501","REFRIGERANTE NAO ESPECIFICADO","POF0809"
"1331","8203603","CEVADA EM PO","POF0809"
"1332","8204503","CHOCOMILK","POF0809"
"1333","8204902","AGUA TONICA TRADICIONAL","POF0809"
"1334","8205201","CHA DIET (PRETO, CAMOMILA, ERVA CIDREIRA, CAPIM LIMAO, ETC)","POF0809"
"1335","8205402","PARAGUAI REFRIGERANTE TRADICIONAL","POF0809"
"1336","8205802","TAFFMAN E","POF0809"
"1337","8205803","GATORADE","POF0809"
"1338","8205804","SNAPPLE","POF0809"
"1339","8205901","BEBIDA ENERGETICA","POF0809"
"1340","8206301","CHA (PRETO, CAMOMILA, ERVA CIDREIRA, CAPIM LIMAO, ETC)","POF0809"
"1341","8206402","CAFE SOLUVEL CAPUCCINO","POF0809"
"1342","8207401","REFRIGERANTE DE GUARANA DIET","POF0809"
"1343","8207402","GUARANA DIET","POF0809"
"1344","8207601","REFRIGERANTE DE LIMAO DIET","POF0809"
"1345","8207705","FANTA UVA LIGHT","POF0809"
"1346","8207902","MINUANO LIGHT","POF0809"
"1347","8208104","MATE LIGHT","POF0809"
"1348","8208202","BIDU LIGHT","POF0809"
"1349","8208302","JAO LIGHT","POF0809"
"1350","8208402","ALOA LIGHT","POF0809"
"1351","8208502","XODO DA BAHIA LIGHT","POF0809"
"1352","8209002","AGUA TONICA LIGHT","POF0809"
"1353","8209102","PARAGUAI REFRIGERANTE LIGHT","POF0809"
"1354","8210702","NESCAFE ORGANICO","POF0809"
"1355","8211002","Q-SUCO LIGHT","POF0809"
"1356","8211003","Q-REFRESKO LIGHT","POF0809"
"1357","8211102","Q-SUCO DIET","POF0809"
"1358","8211103","Q-REFRESKO DIET","POF0809"
"1359","8211202","CHOCOMILK ENGARRAFADO LIGHT","POF0809"
"1360","8211302","CHOCOMILK ENGARRAFADO DIET","POF0809"
"1361","8211305","CHOCOMILK ENGARRAFADO LIGHT DIETETICO","POF0809"
"1362","8212401","CAFE CAPUCCINO SOLUVEL LIGHT","POF0809"
"1363","8212501","CAFE CAPUCCINO SOLUVEL DIET","POF0809"
"1364","8212703","ERVA MATE LIGHT","POF0809"
"1365","8212803","ERVA MATE DIET","POF0809"
"1366","8212902","AGUA TONICA DIET","POF0809"
"1367","8212906","REFRIGERANTE DE QUININO DIETETICO","POF0809"
"1368","8213001","ERVA MATE ORGANICA","POF0809"
"1369","8213003","CHA MATE ORGANICO","POF0809"
"1370","8213004","CHIMARRAO ORGANICO","POF0809"
"1371","8213601","SUCO DE CLOROFILA","POF0809"
"1372","8273902","CAFE COM FARINHA","POF0809"
"1373","8300101","CERVEJA (COM OU SEM ALCOOL)","POF0809"
"1374","8300201","CHOPP","POF0809"
"1375","8300301","AGUARDENTE","POF0809"
"1376","8300302","CACHACA","POF0809"
"1377","8300303","DUELO DE CANA COM SABOR DE FRUTA","POF0809"
"1378","8300402","GRASPA","POF0809"
"1379","8300403","BAGACEIRA","POF0809"
"1380","8300501","BATIDA DE QUALQUER SABOR","POF0809"
"1381","8300601","STEINHARGER","POF0809"
"1382","8300701","RUM","POF0809"
"1383","8300801","VODKA","POF0809"
"1384","8300901","GIN","POF0809"
"1385","8301001","UISQUE","POF0809"
"1386","8301002","WHISKY","POF0809"
"1387","8301101","CAMPARI","POF0809"
"1388","8301201","CHAMPANHE","POF0809"
"1389","8301202","SIDRA CHAMPANHE","POF0809"
"1390","8301301","VERMUTE","POF0809"
"1391","8301401","CINZANO","POF0809"
"1392","8301501","MARTINI","POF0809"
"1393","8301601","CONHAQUE","POF0809"
"1394","8301701","DRINK DREHER","POF0809"
"1395","8301801","SAN RAFAEL","POF0809"
"1396","8301901","LICOR DE QUALQUER SABOR","POF0809"
"1397","8302001","SHERRY","POF0809"
"1398","8302101","FERNET","POF0809"
"1399","8302201","BITTER","POF0809"
"1400","8302302","SAQUE","POF0809"
"1401","8302409","CAJUINA","POF0809"
"1402","8302415","VINHO","POF0809"
"1403","8302416","CATUABA","POF0809"
"1404","8302701","ST. REMY","POF0809"
"1405","8302801","KEEP COOLER","POF0809"
"1406","8302901","COQUETEL DE FRUTAS","POF0809"
"1407","8303001","UNDERBERG","POF0809"
"1408","8303101","CAIPIRINHA","POF0809"
"1409","8303401","TEQUILA","POF0809"
"1410","8303501","BEBIDA ALCOOLICA","POF0809"
"1411","8303609","CAJUINA ORGANICA","POF0809"
"1412","8303615","VINHO ORGANICO","POF0809"
"1413","8303616","CATUABA ORGANICA","POF0809"
"1414","8303702","CACHACA ORGANICA","POF0809"
"1415","8303703","DUELO DE CANA COM SABOR DE FRUTA ORGANICO","POF0809"
"1416","8303802","GRASPA ORGANICA","POF0809"
"1417","8303803","BAGACEIRA ORGANICA","POF0809"
"1418","8303902","SAQUE ORGANICO","POF0809"
"1419","8304301","CERVEJA (COM OU SEM ALCOOL) LIGHT","POF0809"
"1420","8304502","CAXIRI (AGUARDENTE DE MANDIOCA)","POF0809"
"1421","8400101","AZEITE DE OLIVA","POF0809"
"1422","8400301","OLEO DE SOJA","POF0809"
"1423","8401801","BANHA SUINA","POF0809"
"1424","8402001","BANHA VEGETAL","POF0809"
"1425","8402202","GORDURA VEGETAL","POF0809"
"1426","8403001","BANHA BOVINA","POF0809"
"1427","8403201","OLEO NAO ESPECIFICADO","POF0809"
"1428","8403501","OLEO DE DENDE","POF0809"
"1429","8500109","VIANDA","POF0809"
"1430","8500201","SALGADINHO","POF0809"
"1431","8500202","PASTEL (QUEIJO, CARNE, PALMITO, ETC)","POF0809"
"1432","8500203","CROQUETE","POF0809"
"1433","8500205","COXINHA","POF0809"
"1434","8500206","EMPADA (QUEIJO, CARNE, CAMARAO, ETC)","POF0809"
"1435","8500207","RIZOLE (QUEIJO, CARNE, CAMARAO, ETC)","POF0809"
"1436","8500209","ACARAJE","POF0809"
"1437","8500210","TORRESMO","POF0809"
"1438","8500211","QUIBE","POF0809"
"1439","8500212","ABARA","POF0809"
"1440","8500213","PACOCA DE CARNE DE SOL","POF0809"
"1441","8500215","ANGU FRITO","POF0809"
"1442","8500217","ANGU DE MILHO","POF0809"
"1443","8500218","POLENTA","POF0809"
"1444","8500222","ESFIRRA","POF0809"
"1445","8500223","ESFIRRA DE CARNE","POF0809"
"1446","8500224","ESFIRRA DE QUEIJO","POF0809"
"1447","8500225","ESFIRRA DE RICOTA","POF0809"
"1448","8500226","ESFIRRA DE FRANGO","POF0809"
"1449","8500227","ENROLADINHO","POF0809"
"1450","8500228","BOLINHO DE AIPIM","POF0809"
"1451","8500232","BOLINHO DE BACALHAU","POF0809"
"1452","8500302","CACHORRO QUENTE","POF0809"
"1453","8500303","HAMBURGUER (SANDUICHE)","POF0809"
"1454","8500304","CHEESBURGUER","POF0809"
"1455","8500305","EGGSBURGUER","POF0809"
"1456","8500307","BAURU","POF0809"
"1457","8500308","AMERICANO","POF0809"
"1458","8500313","MISTO QUENTE OU FRIO","POF0809"
"1459","8500315","SANDUICHE DE QUEIJO PRATO","POF0809"
"1460","8500316","SANDUICHE DE SALAME","POF0809"
"1461","8500317","SANDUICHE DE PRESUNTO","POF0809"
"1462","8500318","SANDUICHE DE QUEIJO PRATO COM PRESUNTO","POF0809"
"1463","8500319","SANDUICHE DE MORTADELA","POF0809"
"1464","8500320","SANDUICHE DE QUEIJO MINAS","POF0809"
"1465","8500321","CHEESE EGG","POF0809"
"1466","8500322","CHEESE TUDO","POF0809"
"1467","8500323","SANDUICHE NATURAL","POF0809"
"1468","8500401","SUCO","POF0809"
"1469","8500402","SUCO DE ABACAXI","POF0809"
"1470","8500403","SUCO DE ACEROLA","POF0809"
"1471","8500404","SUCO DE BETERRABA","POF0809"
"1472","8500405","SUCO DE CUPUACU","POF0809"
"1473","8500406","SUCO DE GOIABA","POF0809"
"1474","8500407","SUCO DE LARANJA","POF0809"
"1475","8500408","SUCO DE LARANJA COM BANANA","POF0809"
"1476","8500409","SUCO DE LARANJA E BETERRABA","POF0809"
"1477","8500410","SUCO DE LARANJA E CENOURA","POF0809"
"1478","8500411","SUCO DE LARANJA CENOURA E BETERRABA","POF0809"
"1479","8500412","SUCO DE MAMAO","POF0809"
"1480","8500413","SUCO DE MANGA","POF0809"
"1481","8500414","SUCO DE MARACUJA","POF0809"
"1482","8500415","SUCO DE MELAO","POF0809"
"1483","8500416","SUCO DE MORANGO","POF0809"
"1484","8500417","SUCO DE PESSEGO","POF0809"
"1485","8500418","SUCO DE PESSEGO EM CALDA","POF0809"
"1486","8500501","VITAMINA","POF0809"
"1487","8500503","VITAMINA DE BANANA","POF0809"
"1488","8500504","VITAMINA DE BANANA COM AVEIA","POF0809"
"1489","8500505","VITAMINA DE MAMAO","POF0809"
"1490","8500506","VITAMINA DE ABACATE","POF0809"
"1491","8500507","VITAMINA DE MORANGO","POF0809"
"1492","8500508","VITAMINA MISTA","POF0809"
"1493","8500509","VITAMINA DE MACA","POF0809"
"1494","8500601","REFRESCO","POF0809"
"1495","8500602","REFRESCO DE CAJU","POF0809"
"1496","8500603","REFRESCO DE GROSELHA","POF0809"
"1497","8500604","REFRESCO DE LARANJA","POF0809"
"1498","8500605","REFRESCO DE MARACUJA","POF0809"
"1499","8500606","REFRESCO DE LIMAO","POF0809"
"1500","8500801","SALADA OU VERDURA COZIDA, EXCETO DE FRUTA","POF0809"
"1501","8500802","SALADA DE MAIONESE","POF0809"
"1502","8500903","PIZZA","POF0809"
"1503","8500904","LAZANHA","POF0809"
"1504","8500905","NHOQUE","POF0809"
"1505","8500906","CANELONI","POF0809"
"1506","8500907","CAPELETI","POF0809"
"1507","8500908","FETUTINE","POF0809"
"1508","8500909","RAVIOLI","POF0809"
"1509","8500910","CALZONE","POF0809"
"1510","8500913","PANQUECA","POF0809"
"1511","8500914","PIZZA CALABREZA","POF0809"
"1512","8500915","PIZZA MUZZARELA","POF0809"
"1513","8500916","PIZZA PRESUNTO","POF0809"
"1514","8500917","PIZZA PORTUGUESA","POF0809"
"1515","8500919","MACARRONADA","POF0809"
"1516","8501004","GALETO","POF0809"
"1517","8501104","COSTELA","POF0809"
"1518","8501202","PIPOCA DOCE OU SALGADA","POF0809"
"1519","8501302","CAFE","POF0809"
"1520","8501303","CAFE COM LEITE","POF0809"
"1521","8501304","CAFE TIPO EXPRESSO","POF0809"
"1522","8501305","CAFE TIPO CAPUCCINO","POF0809"
"1523","8501402","MILHO COZIDO","POF0809"
"1524","8501502","BATATA PALITO","POF0809"
"1525","8501503","BATATA PALHA","POF0809"
"1526","8501902","MUNGUNZA","POF0809"
"1527","8501903","CANJICA","POF0809"
"1528","8501904","CURAU","POF0809"
"1529","8502201","FAROFA","POF0809"
"1530","8502301","MINGAU (FUBA, AVEIA, FARINHA, ETC)","POF0809"
"1531","8502401","TACACA","POF0809"
"1532","8502501","BOLINHO DE COCO","POF0809"
"1533","8502701","RISOTO","POF0809"
"1534","8502801","VATAPA","POF0809"
"1535","8502901","FAROFA PRONTA","POF0809"
"1536","8503001","CARPACCIO","POF0809"
"1537","8503202","CALDO DE CARNE","POF0809"
"1538","8503203","CALDO DE FEIJAO","POF0809"
"1539","8503204","CALDO DE MOCOTO","POF0809"
"1540","8503205","CALDO DE SIRI","POF0809"
"1541","8503501","BAIAO DE DOIS","POF0809"
"1542","8503801","CHURRASCO","POF0809"
"1543","8504201","SUSHI","POF0809"
"1544","8504401","SALADA DE FRUTAS","POF0809"
"1545","8504501","SOPA (LEGUMES, CARNE, ETC)","POF0809"
"1546","8504801","SALPICAO","POF0809"
"1547","8505201","CHARUTO DE REPOLHO","POF0809"
"1548","8505401","ARROZ A GREGA","POF0809"
"1549","8505501","ARRUMADINHO","POF0809"
"1550","8505601","BOBO DE CAMARAO","POF0809"
"1551","8505701","CARURU (QUIABO, AMENDOIM, CASTANHA DE CAJU, CAMARAO SECO, ETC)","POF0809"
"1552","8505801","CUSCUZ PAULISTA","POF0809"
"1553","8505901","EMPADAO (QUEIJO, FRANGO, CAMARAO, PALMITO, ETC)","POF0809"
"1554","8506001","FAROFA DE BANANA","POF0809"
"1555","8506101","FEIJAO TROPEIRO","POF0809"
"1556","8506201","GALINHA COM ARROZ","POF0809"
"1557","8506301","GALINHADA","POF0809"
"1558","8506401","MOQUECA BAIANA","POF0809"
"1559","8506501","OMELETE","POF0809"
"1560","8506601","PIRAO","POF0809"
"1561","8506701","QUIBEBE","POF0809"
"1562","8506801","QUICHE","POF0809"
"1563","8506901","SUFLE","POF0809"
"1564","8507001","TUTU","POF0809"
"1565","8507101","MOQUECA CAPIXABA","POF0809"
"1566","8507201","MANICOBA","POF0809"
"1567","8507301","CALDO VERDE","POF0809"
"1568","8507401","ARROZ DE CUXA","POF0809"
"1569","8507501","ANGU A BAIANA","POF0809"
"1570","8507601","CHOCOLATE","POF0809"
"1571","8507701","GEMADA","POF0809"
"1572","8507801","ACAI COM GRANOLA","POF0809"
"1573","8507901","SUCO ORGANICO","POF0809"
"1574","8507902","SUCO DE ABACAXI ORGANICO","POF0809"
"1575","8507903","SUCO DE ACEROLA ORGANICO","POF0809"
"1576","8507904","SUCO DE BETERRABA ORGANICO","POF0809"
"1577","8507905","SUCO DE CUPUACU ORGANICO","POF0809"
"1578","8507906","SUCO DE GOIABA ORGANICO","POF0809"
"1579","8507907","SUCO DE LARANJA ORGANICO","POF0809"
"1580","8507908","SUCO DE LARANJA COM BANANA ORGANICO","POF0809"
"1581","8507909","SUCO DE LARANJA E BETERRABA ORGANICO","POF0809"
"1582","8507910","SUCO DE LARANJA E CENOURA ORGANICO","POF0809"
"1583","8507911","SUCO DE LARANJA CENOURA E BETERRABA ORGANICO","POF0809"
"1584","8507912","SUCO DE MAMAO ORGANICO","POF0809"
"1585","8507913","SUCO DE MANGA ORGANICO","POF0809"
"1586","8507914","SUCO DE MARACUJA ORGANICO","POF0809"
"1587","8507915","SUCO DE MELAO ORGANICO","POF0809"
"1588","8507916","SUCO DE MORANGO ORGANICO","POF0809"
"1589","8507917","SUCO DE PESSEGO ORGANICO","POF0809"
"1590","8507918","SUCO DE PESSEGO EM CALDA ORGANICO","POF0809"
"1591","8508003","PIZZA PRONTA LIGHT","POF0809"
"1592","8508004","LAZANHA PRONTA LIGHT","POF0809"
"1593","8508005","NHOQUE PRONTO LIGHT","POF0809"
"1594","8508006","CANELONI PRONTO LIGHT","POF0809"
"1595","8508007","CAPELETI PRONTO LIGHT","POF0809"
"1596","8508008","FETUTINE PRONTO LIGHT","POF0809"
"1597","8508009","RAVIOLI PRONTO LIGHT","POF0809"
"1598","8508010","CALZONE PRONTO LIGHT","POF0809"
"1599","8508012","MACARRAO PRONTO LIGHT","POF0809"
"1600","8508013","PANQUECA PRONTA LIGHT","POF0809"
"1601","8508014","PIZZA CALABREZA LIGHT","POF0809"
"1602","8508015","PIZZA MUZZARELA LIGHT","POF0809"
"1603","8508016","PIZZA PRESUNTO LIGHT","POF0809"
